-2	-80	222
-4	-81	222
-6	-85	222
-15	-169	222
-21	-155	222
-26	-146	222
-30	-145	222
-29	-113	222
-31	-111	222
-33	-109	222
-35	-108	222
-38	-108	222
-41	-108	222
-44	-110	222
-63	-138	222
-65	-134	222
-93	-181	222
-69	-120	222
-70	-116	222
-71	-113	222
-74	-110	222
-76	-108	222
-78	-106	222
-66	-86	222
-65	-80	222
-48	-56	222
-65	-74	222
-67	-71	222
-67	-69	222
-69	-67	222
-70	-66	222
-38	-33	222
-37	-31	222
-36	-29	222
-36	-27	222
-36	-26	222
-36	-25	222
-36	-24	222
-37	-23	222
-37	-22	222
-33	-18	222
-32	-17	222
-32	-16	222
-31	-15	222
-31	-14	222
-31	-13	222
-30	-12	222
-30	-11	222
-30	-10	222
-29	-9	222
-29	-8	222
-29	-7	222
-29	-6	222
-28	-6	222
-28	-5	222
-28	-4	222
-27	-3	222
-27	-3	222
-27	-2	222
-27	-1	222
-27	-1	222
-26	0	222
-26	0	222
-26	0	222
-26	1	222
-25	1	222
-25	2	222
-25	2	222
-25	3	222
-25	3	222
-25	4	222
-24	5	222
-24	5	222
-24	6	222
-24	6	222
-24	7	222
-23	7	222
-23	8	222
-23	8	222
-23	9	222
-23	9	222
-22	10	222
-22	11	222
-22	11	222
-22	12	222
-22	12	222
-22	13	222
-21	13	222
-21	14	222
-21	14	222
-21	15	222
-21	16	222
-20	16	222
-20	17	222
-20	17	222
-20	18	222
-19	19	222
-19	19	222
-18	19	222
-16	18	222
-15	18	222
-14	18	222
-13	17	222
-12	17	222
-12	17	222
-11	16	222
-10	16	222
-9	16	222
-9	16	222
-8	16	222
-8	15	222
-7	15	222
-6	15	222
-6	15	222
-6	15	222
-5	15	222
-5	14	222
-4	14	222
-4	14	222
-3	14	222
-3	14	222
-2	14	222
-2	14	222
-2	13	222
-1	13	222
-1	13	222
-1	13	222
0	13	222
0	13	222
0	13	222
0	13	222
0	13	222
0	12	222
0	12	222
1	12	222
1	12	222
1	12	222
2	12	222
2	12	222
2	12	222
2	12	222
3	12	222
3	11	222
3	11	222
3	11	222
4	11	222
4	11	222
4	11	222
4	11	222
5	11	222
5	11	222
5	11	222
6	11	222
6	10	222
6	10	222
7	10	222
7	10	222
7	10	222
7	10	222
8	10	222
8	10	222
8	10	222
9	10	222
9	10	222
9	9	222
10	9	222
10	9	222
10	9	222
10	9	222
11	9	222
11	9	222
12	9	222
12	9	222
12	8	222
13	8	222
13	8	222
14	8	222
14	8	222
15	8	222
15	8	222
16	7	222
16	7	222
17	7	222
17	7	222
18	7	222
19	6	222
19	6	222
20	6	222
21	6	222
22	5	222
22	5	222
23	5	222
24	4	222
24	4	222
24	3	222
23	3	222
23	2	222
23	1	222
23	1	222
23	0	222
23	0	222
23	0	222
24	0	222
26	-1	222
29	-2	222
31	-2	222
35	-3	222
35	-4	222
35	-5	222
34	-6	222
34	-6	222
34	-7	222
34	-8	222
33	-9	222
33	-10	222
33	-10	222
33	-11	222
32	-12	222
32	-13	222
32	-13	222
32	-14	222
31	-15	222
31	-16	222
31	-16	222
31	-17	222
30	-18	222
30	-19	222
30	-20	222
29	-20	222
29	-21	222
29	-22	222
29	-23	222
28	-24	222
28	-24	222
28	-25	222
27	-26	222
27	-27	222
27	-28	222
26	-29	222
26	-30	222
26	-31	222
25	-32	222
25	-33	222
25	-34	222
24	-35	222
24	-36	222
23	-37	222
24	-39	222
23	-41	222
23	-42	222
22	-44	222
22	-46	222
21	-47	222
21	-49	222
22	-55	222
21	-57	222
21	-60	222
20	-62	222
20	-65	222
19	-67	222
18	-70	222
17	-72	222
14	-70	222
13	-73	222
12	-75	222
11	-76	222
9	-76	222
8	-77	222
3	-79	222
1	-79	222
